Elevation,Aspect,Slope,new_col1,a_sum
2775,29,8,27750,36
2772,54,8,27720,61
2768,71,9,27680,79
2763,79,10,27630,88
2757,73,9,27570,81
2753,43,9,27530,51
2750,27,12,27500,38
2747,36,12,27470,47
2742,37,10,27420,46
2741,49,10,27410,58
2736,60,13,27360,72
2730,62,15,27300,76
2722,56,14,27220,69
2717,33,10,27170,42
2715,36,10,27150,45
2711,43,9,27110,51
2706,105,5,27060,109
2704,99,9,27040,107
2697,94,11,26970,104
2694,103,6,26940,108
2691,121,8,26910,128
2685,123,13,26850,135
2679,135,11,26790,145
2677,151,7,26770,157
2675,111,4,26750,114
2674,59,10,26740,68
2667,55,13,26670,67
2661,37,9,26610,45
2659,10,7,26590,16
3270,98,7,32700,104
3257,77,12,32570,88
3254,72,8,32540,79
3254,90,9,32540,98
3247,101,8,32470,108
3244,110,5,32440,114
3241,107,9,32410,115
3237,106,9,32370,114
3231,95,8,32310,102
3224,94,10,32240,103
3218,104,9,32180,112
3211,86,10,32110,95
3205,34,10,32050,43
3198,30,17,31980,46
3191,25,18,31910,42
3182,54,15,31820,68
3172,131,5,31720,135
3168,107,11,31680,117
3159,98,7,31590,104
3162,0,3,31620,2
3162,47,8,31620,54
3155,39,10,31550,48
3155,333,7,31550,339
3162,18,5,31620,22
3155,59,10,31550,68
3142,67,12,31420,78
3136,66,6,31360,71
3136,58,6,31360,63
3132,68,9,31320,76
3129,102,10,31290,111
3123,131,13,31230,143
3119,167,12,31190,178
3119,194,14,31190,207
3123,187,16,31230,202
3123,197,18,31230,214
3129,207,18,31290,224
3132,189,15,31320,203
3132,177,13,31320,189
3132,165,13,31320,177
3129,148,14,31290,161
3123,149,13,31230,161
3119,145,11,31190,155
3116,142,9,31160,150
3116,119,12,31160,130
3106,114,15,31060,128
3100,121,14,31000,134
3093,135,14,30930,148
3090,142,18,30900,159
3080,140,22,30800,161
3073,149,21,30730,169
3070,143,22,30700,164
3060,135,23,30600,157
3050,122,23,30500,144
3037,110,25,30370,134
3024,105,22,30240,126
3014,101,21,30140,121
3001,107,18,30010,124
2995,117,14,29950,130
2988,129,12,29880,140
2985,135,14,29850,148
2978,128,15,29780,142
2972,137,10,29720,146
2965,152,10,29650,161
2965,155,12,29650,166
2959,143,14,29590,156
2955,140,12,29550,151
2949,127,10,29490,136
2945,109,9,29450,117
2939,95,8,29390,102
2936,78,8,29360,85
2932,38,8,29320,45
2932,8,13,29320,20
2932,344,18,29320,361
2939,338,19,29390,356
2939,353,17,29390,369
2942,351,15,29420,365
2942,333,14,29420,346
2949,333,11,29490,343
2939,44,13,29390,56
2929,34,10,29290,43
2929,14,9,29290,22
2926,36,12,29260,47
2913,38,11,29130,48
2903,277,8,29030,284
2909,323,2,29090,324
2906,110,8,29060,117
2900,196,8,29000,203
2909,235,19,29090,253
2919,241,20,29190,260
2929,248,16,29290,263
2936,245,15,29360,259
2942,245,18,29420,262
2955,251,18,29550,268
2962,242,9,29620,250
2962,242,11,29620,252
2972,253,16,29720,268
2978,265,10,29780,274
2982,285,11,29820,295
2991,293,12,29910,304
2995,294,6,29950,299
2995,263,4,29950,266
2998,256,6,29980,261
3001,254,9,30010,262
3008,250,8,30080,257
3008,256,8,30080,263
3014,262,7,30140,268
3018,285,7,30180,291
3021,288,11,30210,298
3027,287,9,30270,295
3031,0,0,30310,-1
3027,149,4,30270,152
3027,173,6,30270,178
3027,164,8,30270,171
3027,143,10,30270,152
3021,130,12,30210,141
3018,135,12,30180,146
3011,141,10,30110,150
3011,113,10,30110,122
3001,94,10,30010,103
2995,90,6,29950,95
2995,332,4,29950,335
2995,350,7,29950,356
2995,37,9,29950,45
2991,37,9,29910,45
2988,0,8,29880,7
2991,344,8,29910,351
2991,15,7,29910,21
2991,36,6,29910,41
2982,60,11,29820,70
2975,339,3,29750,341
2978,280,8,29780,287
2985,290,6,29850,295
2985,342,2,29850,343
2985,103,4,29850,106
2978,128,8,29780,135
2978,168,7,29780,174
2978,143,9,29780,151
2968,118,5,29680,122
2968,52,8,29680,59
2965,50,12,29650,61
2972,334,7,29720,340
2968,0,8,29680,7
2972,322,8,29720,329
2978,309,9,29780,317
2982,302,9,29820,310
2986,287,5,29860,291
2985,288,2,29850,289
2988,18,1,29880,18
2988,81,5,29880,85
2983,86,7,29830,92
2979,95,9,29790,103
2974,94,10,29740,103
2969,84,6,29690,89
2967,72,5,29670,76
2964,82,2,29640,83
2967,106,3,29670,108
2961,81,8,29610,88
2956,35,6,29560,40
2957,18,6,29570,23
2954,315,3,29540,317
2957,225,0,29570,224
2955,175,3,29550,177
2958,165,5,29580,169
2954,119,11,29540,129
2947,115,12,29470,126
2941,111,9,29410,119
2937,97,8,29370,104
2933,95,8,29330,102
2930,100,7,29300,106
2926,88,6,29260,93
2921,79,8,29210,86
2917,79,7,29170,85
2915,31,1,29150,31
2919,291,3,29190,293
2919,344,4,29190,347
2919,6,9,29190,14
2917,18,11,29170,28
2914,11,10,29140,20
2915,12,10,29150,21
2913,9,10,29130,18
2915,350,8,29150,357
2915,358,8,29150,365
2914,331,9,29140,339
2920,306,10,29200,315
2924,322,8,29240,329
2925,9,8,29250,16
2917,346,9,29170,354
2922,342,10,29220,351
2922,3,12,29220,14
2921,6,14,29210,19
2920,359,14,29200,372
2921,0,12,29210,11
2920,344,11,29200,354
2923,5,13,29230,17
2919,35,15,29190,49
2914,29,12,29140,40
2913,24,11,29130,34
2909,41,14,29090,54
2903,45,15,29030,59
2898,46,15,28980,60
2892,53,15,28920,67
2885,55,16,28850,70
2878,57,16,28780,72
2870,59,16,28700,74
2863,53,12,28630,64
2860,47,12,28600,58
2851,47,12,28510,58
2846,55,14,28460,68
2839,57,14,28390,70
2832,51,9,28320,59
2831,57,8,28310,64
2825,59,11,28250,69
2821,48,11,28210,58
2816,50,11,28160,60
2811,22,7,28110,28
2813,332,8,28130,339
2817,336,8,28170,343
2818,7,6,28180,12
2817,55,8,28170,62
2810,70,6,28100,75
2810,256,4,28100,259
2815,232,6,28150,237
2813,205,5,28130,209
2815,197,5,28150,201
2815,191,6,28150,196
2818,216,8,28180,223
2822,200,7,28220,206
2819,167,6,28190,172
2820,152,6,28200,157
2817,135,6,28170,140
2815,157,4,28150,160
2817,93,5,28170,97
2811,104,9,28110,112
2806,125,6,28060,130
2807,135,2,28070,136
2806,88,6,28060,93
2801,81,11,28010,91
2794,70,12,27940,81
2787,39,10,27870,48
2786,11,12,27860,22
2785,21,14,27850,34
2781,34,12,27810,45
2777,41,10,27770,50
2773,54,10,27730,63
2768,69,11,27680,79
2757,55,8,27570,62
2756,11,8,27560,18
2757,21,11,27570,31
2753,41,13,27530,53
2747,37,12,27470,48
2745,53,12,27450,64
2736,70,13,27360,82
2732,77,13,27320,89
2723,77,11,27230,87
2722,66,6,27220,71
2719,58,6,27190,63
2715,61,9,27150,69
2709,72,9,27090,80
2704,92,7,27040,98
2703,104,9,27030,112
2696,101,10,26960,110
2691,107,9,26910,115
2687,116,11,26870,126
2681,119,13,26810,131
2675,131,10,26750,140
2673,171,5,26730,175
2674,198,2,26740,199
2676,98,5,26760,102
2670,68,8,26700,75
2666,22,9,26660,30
2665,0,12,26650,11
3270,98,5,32700,102
3267,77,8,32670,84
3264,68,11,32640,78
3257,79,11,32570,89
3250,99,12,32500,110
3241,110,7,32410,116
3244,90,3,32440,92
3228,56,10,32280,65
3221,39,12,32210,50
3218,35,13,32180,47
3214,50,12,32140,61
3211,37,7,32110,43
3211,30,8,32110,37
3205,37,10,32050,46
3205,39,10,32050,48
3201,35,11,32010,45
3198,49,15,31980,63
3188,72,19,31880,90
3172,90,4,31720,93
3172,72,3,31720,74
3168,65,10,31680,74
3162,30,8,31620,37
3165,354,6,31650,359
3162,8,5,31620,12
3165,45,5,31650,49
3162,69,7,31620,75
3159,135,2,31590,136
3159,152,7,31590,158
3155,133,9,31550,141
3152,106,7,31520,112
3149,80,11,31490,90
3142,64,7,31420,70
3142,62,5,31420,66
3139,90,11,31390,100
3129,99,15,31290,113
3119,107,13,31190,119
3113,146,5,31130,150
3116,180,6,31160,185
3113,164,12,31130,175
3113,194,18,31130,211
3119,203,21,31190,223
3123,185,21,31230,205
3123,180,22,31230,201
3123,175,21,31230,195
3119,163,19,31190,181
3116,165,14,31160,178
3116,158,12,31160,169
3113,155,13,31130,167
3109,139,16,31090,154
3100,132,18,31000,149
3096,135,18,30960,152
3086,136,18,30860,153
3080,136,20,30800,155
3070,135,22,30700,156
3064,146,20,30640,165
3057,142,22,30570,163
3047,140,22,30470,161
3044,132,22,30440,153
3031,119,23,30310,141
3021,111,19,30210,129
3011,105,22,30110,126
2998,108,19,29980,126
2991,118,15,29910,132
2985,127,14,29850,140
2968,127,7,29680,133
2965,116,8,29650,123
2959,120,8,29590,127
2959,125,8,29590,132
2952,113,6,29520,118
2952,58,4,29520,61
2949,28,8,29490,35
2949,20,12,29490,31
2945,26,16,29450,41
2942,18,17,29420,34
2939,3,18,29390,20
2942,354,19,29420,372
2942,342,21,29420,362
2949,343,20,29490,362
2949,1,17,29490,17
2949,1,14,29490,14
2949,347,10,29490,356
2952,357,5,29520,361
2949,62,4,29490,65
2949,63,7,29490,69
2942,64,10,29420,73
2939,64,10,29390,73
2932,45,8,29320,52
2932,15,7,29320,21
2926,59,13,29260,71
2919,52,11,29190,62
2913,15,3,29130,17
2906,85,11,29060,95
2900,135,2,29000,136
2903,248,14,29030,261
2913,246,20,29130,265
2926,241,19,29260,259
2939,246,18,29390,263
2949,247,20,29490,266
2959,237,12,29590,248
2959,242,10,29590,251
2968,254,17,29680,270
2978,258,15,29780,272
2985,260,12,29850,271
2991,249,11,29910,259
2995,225,6,29950,230
2995,233,5,29950,237
2998,262,7,29980,268
3001,270,8,30010,277
3004,275,9,30040,283
3011,281,8,30110,288
3014,276,7,30140,282
3024,278,10,30240,287
3027,63,4,30270,66
3024,108,5,30240,112
3021,119,7,30210,125
3018,116,10,30180,125
3011,117,11,30110,127
3008,124,7,30080,130
3004,98,7,30040,104
2998,45,7,29980,51
2995,0,6,29950,5
2998,336,6,29980,341
2998,333,3,29980,335
2995,7,6,29950,12
2985,77,8,29850,84
2978,11,6,29780,16
2978,299,7,29780,305
2985,279,6,29850,284
2985,0,0,29850,-1
2978,90,8,29780,97
2975,90,1,29750,90
2968,36,6,29680,41
2972,4,7,29720,10
2972,53,7,29720,59
2968,74,9,29680,82
2975,315,5,29750,319
2975,328,10,29750,337
2975,332,11,29750,342
2982,321,10,29820,330
2985,318,7,29850,324
2986,324,6,29860,329
2989,345,5,29890,349
2988,50,4,29880,53
2985,93,5,29850,97
2984,88,7,29840,94
2978,84,10,29780,93
2973,84,9,29730,92
2969,78,6,29690,83
2968,63,4,29680,66
2965,90,5,29650,94
2962,129,6,29620,134
2961,130,4,29610,133
2961,18,2,29610,19
2961,50,4,29610,53
2957,77,5,29570,81
2955,180,0,29550,179
2957,141,3,29570,143
2952,152,6,29520,157
2953,162,7,29530,168
2949,123,11,29490,133
2943,114,11,29430,124
2939,107,5,29390,111
2938,62,6,29380,67
2933,69,10,29330,78
2927,63,7,29270,69
2927,54,6,29270,59
2925,72,9,29250,80
2920,79,8,29200,86
2916,31,1,29160,31
2916,295,4,29160,298
2919,302,6,29190,307
2924,332,7,29240,338
2924,22,9,29240,30
2920,14,10,29200,23
2921,7,9,29210,15
2919,29,9,29190,37
2915,358,6,29150,363
2918,340,8,29180,347
2918,344,8,29180,351
2920,310,8,29200,317
2925,297,7,29250,303
2928,355,5,29280,359
2924,9,10,29240,18
2924,348,11,29240,358
2927,338,11,29270,348
2928,350,12,29280,361
2929,357,14,29290,370
2929,4,15,29290,18
2928,9,14,29280,22
2926,3,14,29260,16
2927,347,13,29270,359
2931,11,10,29310,20
2927,43,13,29270,55
2920,32,12,29200,43
2918,24,11,29180,34
2916,41,13,29160,53
2909,47,15,29090,61
2903,51,15,29030,65
2896,55,15,28960,69
2890,58,15,28900,72
2883,63,16,28830,78
2875,66,16,28750,81
2867,64,12,28670,75
2864,64,9,28640,72
2859,68,9,28590,76
2855,77,10,28550,86
2848,82,11,28480,92
2843,79,12,28430,90
2836,77,9,28360,85
2833,74,7,28330,80
2828,60,8,28280,67
2826,47,9,28260,55
2821,48,12,28210,59
2816,24,8,28160,31
2819,332,6,28190,337
2819,349,1,28190,349
2819,135,4,28190,138
2817,125,9,28170,133
2811,127,7,28110,133
2810,198,5,28100,202
2811,216,6,28110,221
2814,250,6,28140,255
2816,315,3,28160,317
2814,76,2,28140,77
2814,205,5,28140,209
2817,198,8,28170,205
2818,176,7,28180,182
2817,166,6,28170,171
2816,147,5,28160,151
2814,165,3,28140,167
2813,204,3,28130,206
2815,120,5,28150,124
2810,102,10,28100,111
2805,117,5,28050,121
2805,158,4,28050,161
2804,135,8,28040,142
2800,116,9,28000,124
2794,76,7,27940,82
2792,23,7,27920,29
2793,21,7,27930,27
2793,58,7,27930,64
2786,62,9,27860,70
2782,60,9,27820,68
2779,69,10,27790,78
2772,73,12,27720,84
2765,67,11,27650,77
2761,28,7,27610,34
2761,356,8,27610,363
2757,62,10,27570,71
2753,62,9,27530,70
2749,80,13,27490,92
2740,91,15,27400,105
2733,97,13,27330,109
2725,103,13,27250,115
2719,128,8,27190,135
2718,147,7,27180,153
2717,120,8,27170,127
2712,107,11,27120,117
2706,112,10,27060,121
2700,121,11,27000,131
2696,122,10,26960,131
2692,116,10,26920,125
2685,108,11,26850,118
2678,95,10,26780,104
2672,77,6,26720,82
2671,329,4,26710,332
2675,356,4,26750,359
2671,81,6,26710,86
2670,63,3,26700,65
2671,348,6,26710,353
2673,354,7,26730,360
2665,61,11,26650,71
2661,53,9,26610,61
2658,45,7,26580,51
2655,51,6,26550,56
2653,54,6,26530,59
2650,51,7,26500,57
2648,45,9,26480,53
2643,48,12,26430,59
2637,45,10,26370,54
2636,33,7,26360,39
2634,63,9,26340,71
3270,117,3,32700,119
3267,98,7,32670,104
3264,104,10,32640,113
3257,101,12,32570,112
3250,90,12,32500,101
3244,76,6,32440,81
3244,22,3,32440,24
3237,54,12,32370,65
3231,60,8,32310,67
3231,56,5,32310,60
3228,16,9,32280,24
3228,33,15,32280,47
3218,57,17,32180,73
3211,55,8,32110,62
3211,61,7,32110,67
3205,85,9,32050,93
3201,99,5,32010,103
3201,83,11,32010,93
3188,82,21,31880,102
3175,70,14,31750,83
3172,14,8,31720,21
3172,34,10,31720,43
3168,32,9,31680,40
3168,20,5,31680,24
3168,63,3,31680,65
3165,104,6,31650,109
3159,114,9,31590,122
3155,135,9,31550,143
3152,147,11,31520,157
3149,157,12,31490,168
3149,163,10,31490,172
3146,129,10,31460,138
3139,133,9,31390,141
3132,119,12,31320,130
3126,97,12,31260,108
3119,79,13,31190,91
3113,83,6,31130,88
3116,135,7,31160,141
3109,136,13,31090,148
3103,183,13,31030,195
3109,197,18,31090,214
3109,176,21,31090,196
3106,178,23,31060,200
3109,183,23,31090,205
3109,180,18,31090,197
3109,174,15,31090,188
3109,161,18,31090,178
3103,164,18,31030,181
3103,149,18,31030,166
3093,135,20,30930,154
3086,141,20,30860,160
3080,141,20,30800,160
3073,135,21,30730,155
3064,133,23,30640,155
3054,143,21,30540,163
3050,141,20,30500,160
3041,138,20,30410,157
3034,135,20,30340,154
3024,127,20,30240,146
3018,121,18,30180,138
3008,108,20,30080,127
2995,102,18,29950,119
2988,101,14,29880,114
2978,100,12,29780,111
2975,95,8,29750,102
2968,65,4,29680,68
2968,58,8,29680,65
2955,16,9,29550,24
2955,0,12,29550,11
2959,4,15,29590,18
2955,19,17,29550,35
2952,11,18,29520,28
2952,0,18,29520,17
2952,351,19,29520,369
2955,342,18,29550,359
2959,347,16,29590,362
2955,21,10,29550,30
2955,24,6,29550,29
2952,72,5,29520,76
2949,90,5,29490,94
2945,90,9,29450,98
2939,83,8,29390,90
2936,41,5,29360,45
2936,20,6,29360,25
2932,59,8,29320,66
2922,58,10,29220,67
2913,180,5,29130,184
2906,99,11,29060,109
2900,101,4,29000,104
2903,256,10,29030,265
2909,254,17,29090,270
2919,243,17,29190,259
2926,240,17,29260,256
2936,248,19,29360,266
2945,250,19,29450,268
2955,244,13,29550,256
2959,247,11,29590,257
2965,257,16,29650,272
2975,251,16,29750,266
2982,236,12,29820,247
2991,232,9,29910,240
3011,278,7,30110,284
3018,279,10,30180,288
3024,263,8,30240,270
3027,233,7,30270,239
3031,205,4,30310,208
3031,115,4,30310,118
3027,105,3,30270,107
3027,72,5,30270,76
3018,66,9,30180,74
3011,58,10,30110,67
3008,47,8,30080,54
3004,56,7,30040,62
3001,42,6,30010,47
3001,12,7,30010,18
3001,24,9,30010,32
3001,355,8,30010,362
2998,16,6,29980,21
2998,349,4,29980,352
3001,0,4,30010,3
3001,6,6,30010,11
3001,37,7,30010,43
2995,56,5,29950,60
2991,102,7,29910,108
2988,101,7,29880,107
2982,110,7,29820,116
2982,326,7,29820,332
2985,0,3,29850,2
2985,64,7,29850,70
2978,59,8,29780,66
2978,0,7,29780,6
2978,5,10,29780,14
2978,6,13,29780,18
2978,19,11,29780,29
2965,56,11,29650,66
2972,288,10,29720,297
2982,311,14,29820,324
2988,342,12,29880,353
2985,347,8,29850,354
2990,298,4,29900,301
2993,301,1,29930,301
2990,58,4,29900,61
2986,66,6,29860,71
2984,84,7,29840,90
2980,89,9,29800,97
2975,87,9,29750,95
2970,85,5,29700,89
2969,86,4,29690,89
2967,92,8,29670,99
2959,92,6,29590,97
2958,117,1,29580,117
2959,180,2,29590,181
2960,129,3,29600,131
2956,93,5,29560,97
2954,104,2,29540,105
2954,115,4,29540,118
2950,119,5,29500,123
2950,139,4,29500,142
2948,113,9,29480,121
2942,104,9,29420,112
2938,27,1,29380,27
2937,52,11,29370,62
2932,31,10,29320,40
2931,39,10,29310,48
2924,67,12,29240,78
2918,66,9,29180,74
2916,348,6,29160,353
2921,325,8,29210,332
2926,311,5,29260,315
2927,45,4,29270,48
2924,30,4,29240,33
2925,21,4,29250,24
2919,346,7,29190,352
2923,330,11,29230,340
2925,357,10,29250,366
2924,349,7,29240,355
2926,303,8,29260,310
2931,331,5,29310,335
2930,354,9,29300,362
2930,352,10,29300,361
2931,337,10,29310,346
2934,336,12,29340,347
2937,350,13,29370,362
2937,6,13,29370,18
2935,11,13,29350,23
2934,1,13,29340,13
2935,4,12,29350,15
2932,32,9,29320,40
2928,37,10,29280,46
2926,27,12,29260,38
2924,34,12,29240,45
2915,49,14,29150,62
2908,53,16,29080,68
2901,55,16,29010,70
2894,58,16,28940,73
2886,64,17,28860,80
2877,67,17,28770,83
2869,63,14,28690,76
2863,62,10,28630,71
2859,72,10,28590,81
2853,82,12,28530,93
2847,82,10,28470,91
2842,76,11,28420,86
2835,72,10,28350,81
2831,51,7,28310,57
2825,51,10,28250,60
2820,52,8,28200,59
2818,8,2,28180,9
2819,106,3,28190,108
2814,122,9,28140,130
2810,130,8,28100,137
2806,129,3,28060,131
2807,315,2,28070,316
2807,301,4,28070,304
2811,284,9,28110,292
2819,311,5,28190,315
2817,64,6,28170,69
2812,90,2,28120,91
2813,211,3,28130,213
2813,173,4,28130,176
2813,176,4,28130,179
2813,158,3,28130,160
2813,180,1,28130,180
2815,198,2,28150,199
2814,114,5,28140,118
2809,98,9,28090,106
2804,101,6,28040,106
2803,127,5,28030,131
2799,122,8,27990,129
2795,122,6,27950,127
2796,112,3,27960,114
2794,122,7,27940,128
2786,130,8,27860,137
2787,122,6,27870,127
2782,96,9,27820,104
2776,100,11,27760,110
2772,100,11,27720,110
2766,85,8,27660,92
2763,32,3,27630,34
2766,56,2,27660,57
2763,102,7,27630,108
2757,95,8,27570,102
2753,94,10,27530,103
2747,103,16,27470,118
2736,109,17,27360,125
2729,115,15,27290,129
2722,119,15,27220,133
2715,137,12,27150,148
2713,160,11,27130,170
2711,151,13,27110,163
2706,140,15,27060,154
2701,136,15,27010,150
2696,136,14,26960,149
2690,141,10,26900,150
2687,124,9,26870,132
2682,88,6,26820,93
2681,49,9,26810,57
2676,25,10,26760,34
2677,347,9,26770,355
2680,23,6,26800,28
2675,54,8,26750,61
2670,13,5,26700,17
2673,327,5,26730,331
2674,18,2,26740,19
2672,70,6,26720,75
2669,60,9,26690,68
2664,39,9,26640,47
2661,30,10,26610,39
2658,36,10,26580,45
2655,38,9,26550,46
2653,43,8,26530,50
2650,27,7,26500,33
2650,37,12,26500,48
2643,45,13,26430,57
2640,49,9,26400,57
2637,74,10,26370,83
2631,67,10,26310,76
2626,42,11,26260,52
2622,17,13,26220,29
2622,28,16,26220,43
2614,45,19,26140,63
2607,47,16,26070,62
2601,46,14,26010,59
2596,40,13,25960,52
2592,48,12,25920,59
2587,53,9,25870,61
2585,51,10,25850,60
2580,63,12,25800,74
2573,71,11,25730,81
2567,43,9,25670,51
2566,13,13,25660,25
2565,22,16,25650,37
2560,44,18,25600,61
2551,61,17,25510,77
2545,82,14,25450,95
2536,99,12,25360,110
2530,108,5,25300,112
2531,69,3,25310,71
2528,72,8,25280,79
2523,74,10,25230,83
2518,73,10,25180,82
2512,74,10,25120,83
3267,102,8,32670,109
3260,103,12,32600,114
3254,103,11,32540,113
3250,94,10,32500,103
3244,96,6,32440,101
3244,148,4,32440,151
3234,99,9,32340,107
3228,117,3,32280,119
3231,216,2,32310,217
3234,103,8,32340,110
3224,95,17,32240,111
3214,107,10,32140,116
3214,157,5,32140,161
3211,128,8,32110,135
3205,112,11,32050,122
3198,127,2,31980,128
3201,61,7,32010,67
3191,63,20,31910,82
3182,37,17,31820,53
3182,16,15,31820,30
3178,15,13,31780,27
3178,38,11,31780,48
3172,65,10,31720,74
3168,87,5,31680,91
3165,113,5,31650,117
3162,113,8,31620,120
3159,112,11,31590,122
3152,121,10,31520,130
3149,127,10,31490,136
3142,166,9,31420,174
3142,148,10,31420,157
3139,143,10,31390,152
3129,127,10,31290,136
3129,106,7,31290,112
3123,76,10,31230,85
3116,72,10,31160,81
3109,94,10,31090,103
3103,105,11,31030,115
3100,144,6,31000,149
3100,179,11,31000,189
3100,164,15,31000,178
3096,171,16,30960,186
3096,189,17,30960,205
3100,190,18,31000,207
3103,171,19,31030,189
3096,158,22,30960,179
3093,169,21,30930,189
3086,140,22,30860,161
3077,140,23,30770,162
3070,148,23,30700,170
3064,146,24,30640,169
3054,138,24,30540,161
3044,144,21,30440,164
3041,144,20,30410,163
3031,141,20,30310,160
3027,135,18,30270,152
3018,129,19,30180,147
3011,132,18,30110,149
3004,119,18,30040,136
2995,108,16,29950,123
2978,73,7,29780,79
2972,68,8,29720,75
2968,25,4,29680,28
2972,51,7,29720,57
2962,38,9,29620,46
2965,9,11,29650,19
2962,12,12,29620,23
2962,355,8,29620,362
2965,0,8,29650,7
2962,18,10,29620,27
2959,0,11,29590,10
2962,348,10,29620,357
2962,65,7,29620,71
2955,111,6,29550,116
2949,108,2,29490,109
2949,97,6,29490,102
2942,99,10,29420,108
2939,96,6,29390,101
2936,90,1,29360,90
2929,79,10,29290,88
2926,70,8,29260,77
2906,191,12,29060,202
2906,144,8,29060,151
2900,117,3,29000,119
2900,270,9,29000,278
2909,267,14,29090,280
2916,264,14,29160,277
2922,264,15,29220,278
2932,262,18,29320,279
2942,261,18,29420,278
2955,247,12,29550,258
2965,257,17,29650,273
2972,254,14,29720,267
2978,248,11,29780,258
2982,257,10,29820,266
2988,261,9,29880,269
2998,264,7,29980,270
3001,261,10,30010,270
3008,266,10,30080,275
3014,287,9,30140,295
3021,286,9,30210,294
3024,278,5,30240,282
3024,256,4,30240,259
3027,220,4,30270,223
3027,143,2,30270,144
3024,45,1,30240,45
3024,45,7,30240,51
3021,34,11,30210,44
3018,32,13,30180,44
3014,27,14,30140,40
3011,26,14,30110,39
3008,14,13,30080,26
3008,0,12,30080,11
3008,15,13,30080,27
3004,22,8,30040,29
3001,4,3,30010,6
3004,45,1,30040,45
3001,96,6,30010,101
2998,98,5,29980,102
2995,96,7,29950,102
2988,106,8,29880,113
2988,113,8,29880,120
2978,266,3,29780,268
2985,298,5,29850,302
2988,324,6,29880,329
2982,51,7,29820,57
2982,345,5,29820,349
2985,351,5,29850,355
2985,9,5,29850,13
2982,36,8,29820,43
2978,45,13,29780,57
2972,41,13,29720,53
2968,50,12,29680,61
2978,291,14,29780,304
2985,291,14,29850,304
2991,326,5,29910,330
2988,315,3,29880,317
2989,297,1,29890,297
2987,262,2,29870,263
2992,6,2,29920,7
2989,70,9,29890,78
2983,87,9,29830,95
2979,97,9,29790,105
2973,98,9,29730,106
2970,93,5,29700,97
2968,87,4,29680,90
2965,84,7,29650,90
2961,56,5,29610,60
2958,106,3,29580,108
2958,159,3,29580,161
